dog_id,age,weight,sex,kind,color,neuter,thumnail,profile,careAddr,careNum,special,find_place,find_date,end_date
N447508202000122,2010(년생),1.8(Kg),M,포메라니안,갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009091209895_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091209895.jpg,경상북도 구미시 해평면 숭선로 309-11 (해평면) 구미유기동물보호센터,054-441-4100,정체 불상의 빨간색 차량에서 버려진것으로 추정,구미시 옥성면 구봉1길 120,20200909,20200921
N446501202000171,2020(년생),9(Kg),M,믹스견,흰색,U,http://www.animal.go.kr/files/shelter/2020/07/20200908220970_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/20200908220970.jpg,전라남도 무안군 삼향읍 석매길 21-5 (삼향읍) ,010-9678-9966,경계 잘짖지않음 군데군데 피부병증세 8개월추정,흑산면,20200909,20200921
N446501202000170,2020(년생),1.3(Kg),F,믹스견,흰색,U,http://www.animal.go.kr/files/shelter/2020/07/202009082209565_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009082209565.jpg,전라남도 무안군 삼향읍 석매길 21-5 (삼향읍) ,010-9678-9966,순하고 귀여운 자견 2개월추정,안좌면,20200909,20200921
N446501202000169,2020(년생),1.4(Kg),F,믹스견,흰색,U,http://www.animal.go.kr/files/shelter/2020/07/202009082209834_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009082209834.jpg,전라남도 무안군 삼향읍 석매길 21-5 (삼향읍) ,010-9678-9966,순하고 귀여운 자견 2개월추정,안좌면,20200909,20200921
N446501202000168,2020(년생),1.3(Kg),M,믹스견,흰색,U,http://www.animal.go.kr/files/shelter/2020/07/202009082209383_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009082209383.jpg,전라남도 무안군 삼향읍 석매길 21-5 (삼향읍) ,010-9678-9966,순하고 귀여운 자견 2개월추정,안좌면,20200909,20200921
N446500202000040,2018(년생),23(Kg),M,진도견,백색,N,http://www.animal.go.kr/files/shelter/2020/07/202009081109906[1]_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009081109906[1].jpg,전라남도 진도군 진도읍 성죽골길 30 (진도읍) 진도개축산과,061-540-6327,없음,지산면 참전복로 104,20200909,20200916
N446500202000038,2018(년생),20(Kg),F,진도견,백색,N,http://www.animal.go.kr/files/shelter/2020/07/202009081109191_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009081109191.jpg,전라남도 진도군 진도읍 성죽골길 30 (진도읍) 진도개축산과,061-540-6327,없음,지산면 참전복로 104,20200909,20200916
N446499202000190,2017(년생),10(Kg),M,믹스견,갈색  검정색,N,http://www.animal.go.kr/files/shelter/2020/07/202009091309489_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091309489.jpg,전라남도 완도군 신지면 신지로6번길 23-89 (신지면) ,010-3616-6658,신고자말로는 낚시꾼들이 유기하고갔다고함 발바리종류로 사람견제많음 ,약산면 사동리 마을주변,20200909,20200918
N446496202000207,2019(년생),15(Kg),F,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009091609384[1]_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091609384[1].jpg,전라남도 함평군 학교면 송산길 84 (학교면) 월산리 806-1 ,061-320-1938,믹스견 흰색 암 1세 15kg추정,함평군 대동면 용현길 19-4,20200909,20200924
N446480202000874,2018(년생),9(Kg),M,믹스견,삼색,U,http://www.animal.go.kr/files/shelter/2020/07/202009082109478_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009082109478.jpg,전라남도 무안군 삼향읍 석매길 21-5 (삼향읍) ,010-9678-9966,남성경계 주택에 들어와 나가지 않음,유달파크@부근,20200909,20200921
N445474202000026,2020(년생),14(Kg),M,진도견,갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009081309961_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009081309961.jpeg,전라북도 무주군 무주읍 괴목로 1374-7 (무주읍/ 무주군농업기술센터새기술실증시험포) ,063-320-2829,목줄착용,무주군 적상면 적상산로 124,20200909,20200921
N445468202001257,2019(년생),13(Kg),M,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009082209936_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009082209936.jpg,전라북도 익산시 서동로42길 77 (용제동) 16통 1반,010-3659-2380,많이말라있으며 사나운편임,익산시동산동우성아파트안에서,20200909,20200921
N445468202001256,2020(년생),5(Kg),M,진도견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009082209577_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009082209577.jpg,전라북도 익산시 서동로42길 77 (용제동) 16통 1반,010-3659-2380,생후3개월정도 피부병에걸려있음,익산시금마면미륵사지로174  7공수특전여단,20200909,20200921
N445468202001255,2020(년생),5(Kg),M,진도견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009082209859_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009082209859.jpg,전라북도 익산시 서동로42길 77 (용제동) 16통 1반,010-3659-2380,생후3개월정도 피부병에걸려있음,익산시금마면미륵사지로174  7공수특전여단,20200909,20200921
N445468202001254,2018(년생),17(Kg),F,진도견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009082209316_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009082209316.jpg,전라북도 익산시 서동로42길 77 (용제동) 16통 1반,010-3659-2380,피부병에걸려있으며 사나운편임,익산시금마면미륵사지로174  7공수특전여단,20200909,20200921
N444460202000675,2018(년생),10(Kg),F,진도견,흰색,U,http://www.animal.go.kr/files/shelter/2020/07/202009091309943_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091309943.jpg,충청남도 홍성군 홍동면 충절로 625 (홍동면) ,010-5432-5665,흰색 진도견,갈산면 동산리 농산물집하장,20200909,20200916
N443447202000309,2020(년생),15(Kg),F,믹스견,갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009092309502_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009092309502.jpg,충청북도 음성군 금왕읍 음성로 1203 ,043-882-8975,형제견 같이 발견,원남면 원중로 230-84 도성산업,20200909,20200917
N443447202000308,2019(년생),15(Kg),F,믹스견,갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009092309460_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009092309460.jpg,충청북도 음성군 금왕읍 음성로 1203 ,043-882-8975,형제견 같이 발견,원남면 원중로 230-84 도성산업,20200909,20200917
N443447202000307,2019(년생),15(Kg),M,믹스견,갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009092309189_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009092309189.jpg,충청북도 음성군 금왕읍 음성로 1203 ,043-882-8975,형제견 같이 발견,원남면 원중로 230-84 도성산업,20200909,20200917
N443442202000106,2018(년생),10(Kg),F,믹스견,검정,U,http://www.animal.go.kr/files/shelter/2020/07/202009090809765_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009090809765.jpg,충청북도 보은군 보은읍 보은로 119-1 (보은읍) ,043-543-0753,어미 1마리  새끼6마리(암3  수3),충청북도 보은군 마로면 갈평리,20200909,20200921
N442426202000151,2018(년생),18(Kg),F,시베리안 허스키,회검정,U,http://www.animal.go.kr/files/shelter/2020/07/202009091809355_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091809355.jpg,강원도 원주시 호저면 칠봉로 110-6 (호저면) ,033-731-1119, ,횡성읍 입석로16번길 5 ,20200909,20200921
N442426202000150,2018(년생),13(Kg),F,믹스견,검정,U,http://www.animal.go.kr/files/shelter/2020/07/202009091809635_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091809635.jpg,강원도 원주시 호저면 칠봉로 110-6 (호저면) ,033-731-1119,가슴라인 흰색,강림면 주천강로 340,20200909,20200921
N442419202000842,2020(년생),2(Kg),F,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/20200909160986_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/20200909160986.jpg,강원도 원주시 호저면 칠봉로 110-6 ,033-731-1119,배에 점이 많음,흥양초근처,20200909,20200921
N441554202001344,2020(년생),0.50(Kg),F,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009091909555_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091909555.jpg,경기도 광주시 초월읍 현산로385번길 74-12 (초월읍) ,031-798-7581,9-23  생후20일령  어미 잃은 새끼강아지  5자매 함께 입소,광주시 남종면 수청1리 일대,20200909,20200921
N441554202001343,2020(년생),0.70(Kg),F,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009091909984_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091909984.jpg,경기도 광주시 초월읍 현산로385번길 74-12 (초월읍) ,031-798-7581,9-22  생후20일령  어미 잃은 새끼강아지  5자매 함께 입소,광주시 남종면 수청1리 일대,20200909,20200921
N441554202001342,2020(년생),0.70(Kg),F,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009091909665_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091909665.jpg,경기도 광주시 초월읍 현산로385번길 74-12 (초월읍) ,031-798-7581,9-21  생후20일령  어미 잃은 새끼강아지  5자매 함께 입소,광주시 남종면 수청1리 일대,20200909,20200921
N441554202001341,2020(년생),0.70(Kg),F,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009091909192_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091909192.jpg,경기도 광주시 초월읍 현산로385번길 74-12 (초월읍) ,031-798-7581,9-20  생후20일령  어미 잃은 새끼강아지  5자매 함께 입소,광주시 남종면 수청1리 일대,20200909,20200921
N431373202001153,2020(년생),1.0(Kg),F,믹스견,검정,N,http://www.animal.go.kr/files/shelter/2020/07/202009091509291_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091509291.jpg,울산광역시 울주군 온양읍 발리 1144,052-238-6113,순함/엄청귀여움,울주군 청량면 덕하리 인근,20200909,20200921
N431372202000465,2019(년생),3.7(Kg),M,믹스견,갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009091209666_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091209666.jpg,울산광역시 울주군 온양읍 발리 1144,052-238-6113,경계심심함,북구 강동 kcc 공터,20200909,20200921
N431371202000404,2020(년생),5.2(Kg),F,믹스견,연갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009091209601_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091209601.jpg,울산광역시 울주군 온양읍 화산발리로 543 (온양읍) ,052-238-6113,순함,동구 전하동 푸르지오아파트 길거리 나무풀 속,20200909,20200921
N430366202000622,2018(년생),7(Kg),M,진도견,갈색,U,http://www.animal.go.kr/files/shelter/2020/07/202009091409526_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091409526.jpg,대전광역시 유성구 갑동로15번길 20-39 (갑동) 대전동물보호센터,042-825-1118, ,정부청사 서문안쪽 경비대 인근,20200909,20200921
N427344202000415,2014(년생),12(Kg),F,믹스견,검정,U,http://www.animal.go.kr/files/shelter/2020/07/202009091409763[1]_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091409763[1].jpg,대구광역시 동구 금강로 151-13 (금강동) ,053-964-6258,사고추정 기립 불가  탈진,앞산순환로 별자리 터널부근,20200909,20200919
N427342202000540,2017(년생),10(Kg),F,믹스견,검정,U,http://www.animal.go.kr/files/shelter/2020/07/202009091109825_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091109825.jpg,대구광역시 동구 금강로 151-13 (금강동) ,053-964-6258, ,아양교 해맞이공원 부근,20200909,20200919
N426336202000566,2017(년생),4(Kg),F,믹스견,갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009091109994_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091109994.jpg,부산광역시 강서구 군라2길 206 (대저2동) ,051-832-7119,설사,제도로1060-28,20200909,20200921
N426335202000593,2019(년생),4.60(Kg),M,믹스견,흰색,U,http://www.animal.go.kr/files/shelter/2020/07/202009091109473_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091109473.jpg,부산광역시 해운대구 송정2로13번길 46 (송정동) ,051-701-7599,금정 1-162 기력저하,범어사로 248,20200909,20200921
N426335202000592,2019(년생),6.00(Kg),F,믹스견,검정 갈색,U,http://www.animal.go.kr/files/shelter/2020/07/202009091109510_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091109510.jpg,부산광역시 해운대구 송정2로13번길 46 (송정동) ,051-701-7599,금정 1-161 기력저하,범어사로 248 ,20200909,20200921
N426334202000865,2014(년생),25(Kg),F,믹스견,흰색,U,http://www.animal.go.kr/files/shelter/2020/07/20200909210976_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/20200909210976.jpg,부산광역시 강서구 가락대로1283번길 25-2 (봉림동) ,051-971-6208,흰색  허약  탈진  119 구조대 구조,사하구청 당직실(낙동대로398번길 12),20200909,20200921
N411322202000679,2017(년생),3.4(Kg),M,말티즈,흰,Y,http://www.animal.go.kr/files/shelter/2020/07/202009091409801_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091409801.jpg,경기도 양주시 남면 감악산로 63-37 (남면) 한국동물구조관리협회,031-867-9119,얼굴털일부변색 샴푸냄새남 사람좋아함/활발함/낑낑댐 양귀외이염 피부질환 양슬개골심함  ,역삼동 621-31 앞,20200909,20200921
N411321202000365,2015(년생),6(Kg),F,믹스견,갈 흰,U,http://www.animal.go.kr/files/shelter/2020/07/202009091409676_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091409676.jpg,경기도 양주시 남면 상수리 410-1,031-867-9119,코검정  살짝거친털  겁많음/소심함/움찔대나 사람따름 ,신반포로 340 논현역 3번출구 인근,20200909,20200929
N411310202000414,2018(년생),12(Kg),F,믹스견,갈 흰,U,http://www.animal.go.kr/files/shelter/2020/07/202009091409813_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009091409813.jpg,경기도 양주시 남면 감악산로 63-37 (남면) ,031-868-2851,양눈눈곱심함  양귀처짐  코검정  겁많음 ,노원로 532 상계주공 9단지 앞,20200909,20200921
N448567202001054,2018(년생),9(Kg),F,믹스견,검정색,N,http://www.animal.go.kr/files/shelter/2020/07/20200908130960_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/20200908130960.jpg,경상남도 창원시 의창구 창이대로 71 (명서동/ 창원시농업기술센터) 축산과,055-225-5481,J-9-1-12  검정색 흰색  이마에 가는세로줄  ,의창구 북면 구룡로 335-10 부근,20200908,20200917
N448567202001041,2019(년생),7.5(Kg),M,믹스견,흰색,N,http://www.animal.go.kr/files/shelter/2020/07/202009081009607_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009081009607.jpg,경상남도 창원시 의창구 창이대로 71 (명서동/ 창원시농업기술센터) 축산과,055-225-5481,J-9-1-11 갈색  겁이 많음  대형포획틀에 포획됨 ,의창구 대산면 모산리 708-6번지,20200908,20200917
N448548202000324,2018(년생),10(Kg),M,믹스견,검은색 ,N,http://www.animal.go.kr/files/shelter/2020/07/202009081409582_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009081409582.jpg,경상남도 합천군 합천읍 옥산로 16 (합천읍/ 까치빌라) 태민동물병원,055-931-7975,겁이 많고 소심함,합천읍 야로119구조대 ,20200908,20200918
N448548202000323,2019(년생),5(Kg),M,믹스견,검은색,N,http://www.animal.go.kr/files/shelter/2020/07/202009081409449_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009081409449.jpg,경상남도 합천군 합천읍 옥산로 16 (합천읍/ 까치빌라) 태민동물병원,055-931-7975,온순하며 사람을 좋아하고 애교가 많아요 ,합천군 용주면 하늘호수길 11,20200908,20200918
N448533202000533,2019(년생),3.9(Kg),F,믹스견,흰색 크림색 갈색(귀),N,http://www.animal.go.kr/files/shelter/2020/07/202009081209619_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009081209619.jpg,경상남도 통영시 광도면 죽림3로 33 (광도면) 사랑애완동물병원,055-648-7582,생후 1년6개월령 성견 방울달린 녹색(노란색 라인)목테 착용,정량동 성우빌라 근처,20200908,20200918
N448531202000596,2017(년생),12.2(Kg),F,믹스견,흰색 검정색 갈색,N,http://www.animal.go.kr/files/shelter/2020/07/20200908160921_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/20200908160921.jpg,경상남도 진주시 집현면 신당길207번길 22 (집현면/ 지역농업개발시설) ,055-749-6134,입질함,진주시 수곡면 원계리,20200908,20200918
N447523202000133,2018(년생),3(Kg),F,믹스견,갈색,N,http://www.animal.go.kr/files/shelter/2020/07/202009081509608_s.jpg,http://www.animal.go.kr/files/shelter/2020/07/202009081509608.jpg,경상북도 예천군 예천읍 충효로 632-84 (예천읍/ 유기동물보호소) ,010-9562-0975,구조시 목줄없음,예천남부초등학교,20200908,20200918
